id,이름,로스터리,타입,로스팅 포인트,지속가능성,컵 노트,바디감,신맛,단맛,쓴맛,커피 소개,나라,로스터리 소개,로스터리 주소,이름.1,식품의 유형,제조원 및 소재지,유통기한,제조일자,내용량,보관 방법,원재료 및 함량,제품문의 관련 주소 및 전화번호,카페인,로스터리ID
1504,콜롬비아 엘 카르멘 워시드,보난자커피 코리아,싱글오리진,미디엄,공정무역,"['사과', '아몬드', '흑설탕']",4,2,5,2,고소한 견과류의 단맛과 사과의 상큼함이 있는 커피입니다.,후일라 피탈리토,"""커피라는 이름으로 남들이 가지 않았던 그 먼 곳으로 가보는 것""  세계의 많은 매체들로부터 '당신이 죽기 전에 반드시 가봐야 할 세계 25대 카페', '유럽을 대표하는 5대 카페', '2021 세계 최고의 10대 카페'로 선정된 보난자커피는 20년간 발전시켜온 로스팅 기술과 최고의 로스터기 프로밧 G45가 만나, 국내에서 직접 로스팅 한 고품질의 원두를 소개합니다.",서울 광진구 능동로 239-1 B동 1층 보난자 커피,콜롬비아 엘 카르멘 워시드,커피원두,서울특별시 용산구 이태원로49길 24,제조일로부터 1년,제조일 별도 표기(제품 뒷면),250g,직사광선을 피하고 밀봉하여 건조하고 서늘한 곳에 보관,커피원두 100%,코케 고객센터 070-4647-1868,1,35
3244,클래식 실버 블렌드,전광수 커피,블렌드,미디엄,,['null'],3,2,4,3,"캐러멜의 부드러움 뒤로 구운 견과류의 여운이 좋은 원두입니다. 어느 하나 모나지 않고 그 안에 담기 향미들간에 조화가 상당히 뛰어나 아메리카노, 라떼 등 전전후로 사용하기 좋은 원두입니다.","브라질, 콜롬비아, 온두라스, 과테말라",전광수커피는 1996년 창업 이후 커피 1세대 로스터가 운영하는 강배전 로스팅 전문 회사로써 일찍부터 국내에 핸드드립 커피를 전파하는데 앞장섰으며 고품질 원두를 제공하는 회사입니다.  식은 커피에서 근사함을 느껴보셨나요? 그러한 커피를 소개합니다.,경기도 하남시 조정대로 150 (아이테코) 오렌지존 226호,클래식 실버 블렌드,커피,경기도 하남시 조정대로 150 (아이테코) 오렌지존 226호,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,전광수 커피 010-2936-0501,1,75
3893,에티오피아 예가체프G1 아리차 내추럴,운조커피,싱글오리진,라이트,,['null'],3,5,5,2,"농익은 과일향, 열대과일의 단맛, 상큼함 베리류의 단맛, 화사한 여운  과일의 향과 산미가 좋은 원두입니다. 따뜻할 때의 단향, 아이스의 달콤한 산미, 두 가지 맛과 향을 즐겨보세요.",예가체프,커피가 나에게 준 커다란 변화를 모두와 나누고 싶습니다. 나의 이름이 붙은 커피를 만들고 좋은 생두를 찾고 최적의 로스팅을 위해 매일 새로운 시도와 연구를 하며 느리지만 정직한 과정을 한 잔에 담겠습니다.  지나간 시간의 고통과 노력들이 더 나은 맛으로 나타남을 알기에 지금도 앞으로도 기쁘게 고민하고 천천히 완성해 가겠습니다.,경기도 화성시 동탄지성로 306번길 68,에티오피아 예가체프G1 아리차 내추럴,커피,경기도 화성시 동탄지성로 306번길 68,제조일로부터 1년,주문 확인 후 제조,"500g, 1kg","직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,운조커피 010-4535-8819,1,67
3198,다크그린 블렌딩 커피,링크 커피 로스터스,블렌드,미디엄다크,,['null'],3,2,3,2,- 풍부한 밸런스에 진한 농도를 더한 커피 - 산미는 줄이고 구수한 후미를 강조한 커피,"브라질, 콜롬비아, 과테말라, 에티오피아","""We link mind to mind."" 링크에프엔비는 커피가 자라는 산지에서 한 잔의 커피가 완성되는 순간까지, 커피의 모든 순간 속의 마음을 담아 원두를 로스팅 합니다. 커피의 달고 시고 쓴 맛이 조화로운 밸런스가 좋은 커피, 마지막 한 모금까지 맛있는 깔끔한 커피를 만듭니다.","전라남도 장성군 진원면 나노산단2로 52, 205호",다크그린 블렌딩 커피,커피,"전라남도 장성군 진원면 나노산단2로 52, 205호",제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,링크 커피 로스터스 010-5035-1425,1,30
3921,아몰렌떼 디카페인 원두 커피,아몰렌떼,디카페인,미디엄다크,,['null'],4,2,4,2,"🥤 카페인 99.9%(0.00mg) 제거 - 믿을수 있는 화이트 세스코에서 검증  🥤 초콜릿, 견과류의 고소한 뉘앙스  🥤 은은히 뒤에서 올라오는 깔끔한 산미  네X버, 쿠X 플랫폼의 리뷰가 보증하는 제품!!",우에우에테낭고주,아몰렌떼 커피는 'AMOR - 사랑하다 / LENTE - 천천히' 라는 뜻의 라틴어입니다.  천천히 모든 사람들에게 스며들어 꾸준히 사랑받는 브랜드가 되기위해 부단히 노력하고 정진하고 있습니다.,경기도 용인시 처인구 남사읍 통삼로 409 나동,아몰렌떼 디카페인 원두 커피,커피,아몰렌떼/경기도 용인시 처인구 남사읍 통삼로 409 나동,제조일로부터 1년(향미 보존 위해 3주 이내에 소비 권장),주문 확인 후 제조,"500g, 1kg","직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,아몰렌떼 / 070-8843-0526,0,51
1292,데일리뷰티 블렌드,수수커피,블렌드,미디엄,,"['적은 산미', '달다', '카카오', '다크 초콜릿']",4,2,4,2,은은하게 퍼지는 산미와 초콜릿의 단맛이 느껴져요,"콜롬비아, 에티오피아, 인도","수수커피는 '수수하다'라는 사전적 의미처럼 꾸미지 않고 커피가 가진 본연의 맛을 추구합니다. 생두가 한 잔의 커피가 되기까지 여정의 마무리는 결국 '마시는 사람'입니다. 커피를 내려 마실 때 그 원두가 가진 스토리를 알고 있는지, 어떤 페어링을 하는지, 어떤 부분에서 어떤 노트를 찾는지에 따라 한 잔에 대한 감각은 달라질 수 있습니다. 저희는 마시는 사람에게 아직은 낯선 원두에 설레는 호기심을 불어 넣고, 취향으로서의 커피를 즐길 수 있게 돕고자 합니다.",서울시 강남구 강남대로154길 24 준영빌딩 1층,데일리뷰티 블렌드,커피 원두,"(주)수수커피컴퍼니, 서울 강남구 강남대로 154길 24, 준영빌딩 1층 수수커피",제조일로부터 1년,제조일 별도 표기 (제품 뒷면),200g / 1kg,직사광선을 피하고 밀봉하여 건조하고 서늘한 곳에 보관,커피원두 100%,코케 고객센터 070-4647-1868,1,43
217,77도 블렌드,55도 커피로스터스,블렌드,미디엄다크,,"['견과류', '초콜릿', '황설탕']",4,1,4,3,"77도 블랜드를 마셨을 때 입안에 감기는 바디감이 훌륭하며 분쇄 하였을 때 고소한 견과류나 기름진 베이컨의 향미가 일품입니다. 커피를 마시고 느끼는 애프터는 고소함으로 입안을 가득 채우며, 끝에 쓴맛보다 고소함이 남아 기분이 좋아지는 커피입니다.","과테말라, 브라질, 인도","""커피에 색을 입히다"" Good Temperature for latte , 팔레트에 다양한 색을 조합하여 화판에 작품을 그리듯이 저희 회사는 '커피에 색을 입히다.' 라는 주제로 각 매장의 컨셉에 맞는 원두를 컨설팅하고 있는 로스팅 전문 회사입니다. 최고 품질의 커피를 제공하기 위해 좋은 생두와 시설을 갖추어 철저한 품질 평가를 하고 있습니다. 항상 더 좋은 커피, 더 좋은 환경,더 좋은 관계를 만들어 사회에 좋은 영향을 끼칠 수 있는 회사로 성장하기 위해 노력하고 있습니다.",경기도 광주시 고불로 450-3 에이스폴딩 뒷편 지층 55도커피로스터스,77도 블렌드,원두커피,"55도 커피로스터스, 경기도 성남시 분당구 서현동 175-5번지",제조일로부터24개월,전면 별도 표기,200g / 1kg,"직사광선을 피해 온도, 습도가 낮으며 통풍이 잘 되는 곳에 보관하십시오.",커피원두100%,코케 고객센터 070-4647-1868,1,2
3,콜린,영앤도터스,블렌드,미디엄다크,공정무역,"['다크 초콜릿', '체리', '아몬드']",4,2,4,1,"잘 익은 체리의 농후한 단맛과 고소한 아몬드 캐러멜이 입안 가득 남는 끝 맛을 느낄 수 있어요.  블렌딩에 최적화된 좋은 생두를 선별하고, 일관성 있고 논리적인 로스팅을 추구합니다. 결점두를 직접 선별하여 패키징 하는 등 최상의 품질을 위해 노력합니다.","인도, 콜롬비아, 코스타리카","Coffee is Complex!  영앤도터스는 커피가 가진 다양한 매력을 선보이기 위해, 좋은 생두를 선별하고, 일관성 있고 논리적인 로스팅을 거쳐 맛있는 한 잔의 커피로 고객의 손의 쥐어지기까지의 모든 과정을 까다롭고, 섬세하게 컨트롤하고 있습니다.",서울특별시 마포구 마포대로 156 공덕푸르지오시티 1층 107호,콜린,원두 커피,"영앤도터스, 서울 마포구 마포대로 156 공덕 프루지오시티 1층 107호",제조일로부터 1년(권장기한 제조일로부터 1달),제조일 별도 표기,200g / 1kg,직사광선을 피하고 밀봉하여 건조하고 서늘한 곳에 보관,"원두 커피(코스타리카 30%, 콜롬비아 40%, 인도 30%)",코케 고객센터 070-4647-1868,1,60
3393,리허설,크래커스 커피 로스터스,블렌드,미디엄다크,,['null'],3,2,3,2,다크초콜릿의 쌉쌀함과 잘 익은 과일의 단맛의 여운이 있는 밸런스가 좋은 블렌드입니다.,"과테말라, 브라질, 에티오피아","크래커스는 가장 근본이 되어야 하는 '맛'에 대한 이야기를 하려 합니다. 로스팅시에 커피 수분이 날아가면서 생두의 가장 약한 부분이 벌어지는데, 이를 크랙이라고 합니다. '크랙을 만드는 사람들' 이라는 의미를 담고 있습니다.",제주 제주시 한경면 용금로 442 / CRACKERS COFFEE ROASTERS,리허설,커피,제주 제주시 한경면 용금로 442 / CRACKERS COFFEE ROASTERS,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,크래커스 커피 로스터스 010-2605-1001,1,95
3437,2시 15분,아드프 커피로스터스,블렌드,미디엄,공정무역,['null'],3,4,5,1,나른한 2시 15분에 마시기 좋은 커피입니다. 달콤한 과일의 향미를 느껴보세요.,"에티오피아, 에티오피아","아드프커피로스터스는 A Day of coffee Farm(커피농장의 하루)의 약자로, 일상에서 소소한 하루가 커피를 통해 특별해지는 경험을 선물하고자 합니다.  커피에 대한 진심과 10년 이상 납품의 노하우로 경쟁력 있는 커피를 제공하고 있습니다.",서울 광진구 능동로3다길 1 1층/지하,2시 15분,커피,서울시 광진구 자양동 79-2 2층,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,아드프커피로스터스,1,50
116,젠틀레인 디카페인,브니엘 커피로스터스,디카페인,미디엄다크,,['null'],4,2,4,3,깔끔하며 부드러운 단맛이 좋은 디카페인 커피입니다.,"브라질, 에티오피아","브니엘 커피 로스터스는 스페셜티 커피업이 지향하는 지속가능성을 산지 농부들에게만 관심을 두는 것이 아니라 이 땅의 소외받는 약자들에게 실현하는 것을 목표로 세운 회사입니다. ""컵에서 신의 얼굴을 보았다"" 게이샤 커피가 등장했을 때 심사위원이 했던 저 말처럼 스페셜티 커피를 처음 접하는 사람들께 같은 감동을 드리기 위해 노력합니다.",서울특별시 양천구 신월동 150-14,젠틀레인 디카페인,원두커피,"브니엘컴퍼니, 서울시 양천구 가로공원로56길 27-1 1층 브니엘 커피 로스터스",제조일로부터 1년,상단에 표시,200g / 1kg,없음,아라비카 100%,코케 고객센터 070-4647-1868,0,37
4328,밤의 유영,랑케커피,디카페인,미디엄다크,,['null'],3,2,3,3,"달달하면서 부드럽고 편안한 달콤함이 기분좋은 디카페인 커피입니다. 은은한 오렌지 캐러멜의 향미와 갓 구운 군고구마, 군밤의 단맛이 인상적이며, 입안에 맴도는 몽글몽글한 느낌이 부드러워 깊은 밤 잠들지 못하는 분들께 추천합니다.  샘플 주문 시 아메리카노 캔 같이 보내드립니다.",콜롬비아,매일 신선한 원두를 로스팅합니다. (주) 랑케는 안산을 대표하는 원두 로스팅 전문 회사입니다. 하이앤드 로스터기 기센 W30A Pro 모델을 아시아 최초로 도입하여 연150톤의 원두를 안정적으로 생산할 수 있습니다. 누구나 편하고 쉽게 커피를 즐길 수 있기를 바라는 마음으로 다양한 커피 취향을 가진 분들이 모두 즐길 수 있는 커피 브랜드를 만들고자 합니다. 한잔의 맛있는 커피로 기분 좋은 하루의 시작과 끝을 함께 하겠습니다.,경기 안산시 단원구 산단로 296 522호,밤의 유영,커피,경기 안산시 단원구 산단로 296 522호,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,랑케커피 01089630224,0,20
3197,초코퍼지 블렌딩 커피,링크 커피 로스터스,블렌드,다크,,['null'],4,1,4,3,- 산미는 없애고 고소함만 가득한 커피. - 베리에이션에 특히 좋은 블렌딩 커피.,"브라질, 에티오피아, 인도","""We link mind to mind."" 링크에프엔비는 커피가 자라는 산지에서 한 잔의 커피가 완성되는 순간까지, 커피의 모든 순간 속의 마음을 담아 원두를 로스팅 합니다. 커피의 달고 시고 쓴 맛이 조화로운 밸런스가 좋은 커피, 마지막 한 모금까지 맛있는 깔끔한 커피를 만듭니다.","전라남도 장성군 진원면 나노산단2로 52, 205호",초코퍼지 블렌딩 커피,커피,"전라남도 장성군 진원면 나노산단2로 52, 205호",제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,링크 커피 로스터스 010-5035-1425,1,30
3031,네이비렄다크 블렌드,칠복상회로스터스,블렌드,다크,,['null'],4,1,4,2,네이비렄 다크 버전으로 더 볶아진 견과류의 맛과 묵직함이 특징입니다. 더 진한 커피를 원하시는 분들께 추천 드립니다.,"콜롬비아, 브라질","""삶의 맞춰 넘치는 복은 나누고, 부족한 건 채우며""  칠복상회는 1984년 수유 재래시장에서 시작했던 부모님의 작은 건어물 가게 이름을 그대로 따랐으며, 일평생 변함없는 부모님의 마음과 태도를 두 형제가 이어 받아 2014년부터 같은 이름으로 매일매일 성실하고 정직하게 볶은 커피를 선보이고 있습니다.",서울 강북구 한천로139가길 15 1층,네이비렄다크 블렌드,커피,서울 강북구 한천로139가길 15 1층,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,칠복상회 010-6521-4889,1,81
